nootropic,issue,variant,prop,prop_low,prop_high,itemID,count_total,unknown,count
CBD,none,"second version, lower",0.1523809523809524,0.09226478995588,0.23867778518243973,CBD,105,0,16
CBD,other,"second version, lower",0.0380952380952381,0.012273471703200313,0.10032071350510907,CBD,105,0,4
CBD,side_effects,"second version, lower",0.047619047619047616,0.01766244254436281,0.11291721339219322,CBD,105,0,5
CBD,unknown,"second version, lower",0.7428571428571429,0.6466657608019325,0.8209516930638038,CBD,105,0,78
Cerebrolysin,none,"second version, lower",0.5,0.09453120573423074,0.9054687942657692,Cerebrolysin,2,0,1
Cerebrolysin,unknown,"second version, lower",0.5,0.09453120573423074,0.9054687942657692,Cerebrolysin,2,0,1
Choline,long_term_side_effects,"second version, lower",0.023255813953488372,0.0012151543171235583,0.1379584202574583,Choline,43,0,1
Choline,none,"second version, lower",0.18604651162790697,0.08921736271884581,0.3391789122080575,Choline,43,0,8
Choline,side_effects,"second version, lower",0.046511627906976744,0.008097210650254363,0.17055984812993255,Choline,43,0,2
Choline,unknown,"second version, lower",0.7441860465116279,0.5853032776492845,0.8596377240124408,Choline,43,0,32
Cold shower / Ice bath,long_term_side_effects,"second version, lower",0.023529411764705882,0.004085939633268967,0.09036007630201687,Cold shower / Ice bath,85,0,2
Cold shower / Ice bath,none,"second version, lower",0.21176470588235294,0.13356358613683947,0.3165261279435023,Cold shower / Ice bath,85,0,18
Cold shower / Ice bath,other,"second version, lower",0.07058823529411765,0.02902020407277569,0.15299948438648114,Cold shower / Ice bath,85,0,6
Cold shower / Ice bath,side_effects,"second version, lower",0.03529411764705882,0.009159437875913933,0.10684953066694876,Cold shower / Ice bath,85,0,3
Cold shower / Ice bath,unknown,"second version, lower",0.6588235294117647,0.5471202713054103,0.7560096357510386,Cold shower / Ice bath,85,0,56
Coluracetam,none,"second version, lower",0.4,0.07258403998566343,0.8295764193564121,Coluracetam,5,0,2
Coluracetam,other,"second version, lower",0.2,0.010529954359016613,0.7012089459276065,Coluracetam,5,0,1
Coluracetam,unknown,"second version, lower",0.4,0.07258403998566343,0.8295764193564121,Coluracetam,5,0,2
Cordyceps,long_term_side_effects,"second version, lower",0.029411764705882353,0.0015372146944410319,0.17053819145214794,Cordyceps,34,0,1
Cordyceps,none,"second version, lower",0.14705882352941177,0.055436185859067344,0.3183461854003093,Cordyceps,34,0,5
Cordyceps,other,"second version, lower",0.029411764705882353,0.0015372146944410319,0.17053819145214794,Cordyceps,34,0,1
Cordyceps,side_effects,"second version, lower",0.029411764705882353,0.0015372146944410319,0.17053819145214794,Cordyceps,34,0,1
Cordyceps,unknown,"second version, lower",0.7647058823529411,0.5843428734536803,0.8861689767053982,Cordyceps,34,0,26
Creatine,long_term_side_effects,"second version, lower",0.023809523809523808,0.006169211968700213,0.07327959058587986,Creatine,126,0,3
Creatine,none,"second version, lower",0.18253968253968253,0.1215215171816664,0.2634205255168024,Creatine,126,0,23
Creatine,other,"second version, lower",0.007936507936507936,4.144261478417735e-4,0.049936775569180844,Creatine,126,0,1
Creatine,side_effects,"second version, lower",0.03968253968253968,0.014700252866203627,0.09480005595490412,Creatine,126,0,5
Creatine,tolerance,"second version, lower",0.007936507936507936,4.144261478417735e-4,0.049936775569180844,Creatine,126,0,1
Creatine,unknown,"second version, lower",0.7380952380952381,0.650893768022364,0.8104939223927022,Creatine,126,0,93
Curcumin,none,"second version, lower",0.19298245614035087,0.10472143273659577,0.32316734702587785,Curcumin,57,0,11
Curcumin,side_effects,"second version, lower",0.017543859649122806,9.164731582475386e-4,0.10634654727103668,Curcumin,57,0,1
Curcumin,unknown,"second version, lower",0.7894736842105263,0.657508711181009,0.88199681395568,Curcumin,57,0,45
Dextroamphetamine (Dexedrine),addiction,"second version, lower",0.18604651162790697,0.08921736271884581,0.3391789122080575,Dextroamphetamine (Dexedrine),43,0,8
Dextroamphetamine (Dexedrine),long_term_side_effects,"second version, lower",0.09302325581395349,0.030224085143232268,0.23053742293472443,Dextroamphetamine (Dexedrine),43,0,4
Dextroamphetamine (Dexedrine),none,"second version, lower",0.18604651162790697,0.08921736271884581,0.3391789122080575,Dextroamphetamine (Dexedrine),43,0,8
Dextroamphetamine (Dexedrine),side_effects,"second version, lower",0.13953488372093023,0.05802747315607358,0.2862664620296206,Dextroamphetamine (Dexedrine),43,0,6
Dextroamphetamine (Dexedrine),tolerance,"second version, lower",0.09302325581395349,0.030224085143232268,0.23053742293472443,Dextroamphetamine (Dexedrine),43,0,4
Dextroamphetamine (Dexedrine),unknown,"second version, lower",0.3023255813953488,0.17669681577906213,0.4629893606886624,Dextroamphetamine (Dexedrine),43,0,13
Dihexa,unknown,"second version, lower",1,0.19786745576231118,1,Dihexa,2,0,2
DMAE,none,"second version, lower",0.125,0.0065599169327460955,0.5332108142529095,DMAE,8,0,1
DMAE,side_effects,"second version, lower",0.125,0.0065599169327460955,0.5332108142529095,DMAE,8,0,1
DMAE,unknown,"second version, lower",0.75,0.3557551603846312,0.9554560862004844,DMAE,8,0,6
Emoxypine,unknown,"second version, lower",1,0.05462075552885203,1,Emoxypine,1,0,1
Etifoxine,unknown,"second version, lower",1,0.05462075552885203,1,Etifoxine,1,0,1
Fasoracetam,long_term_side_effects,"second version, lower",0.14285714285714285,0.007502816234868364,0.5799216568494739,Fasoracetam,7,0,1
Fasoracetam,none,"second version, lower",0.42857142857142855,0.11808301126155255,0.7976283063935146,Fasoracetam,7,0,3
Fasoracetam,tolerance,"second version, lower",0.14285714285714285,0.007502816234868364,0.5799216568494739,Fasoracetam,7,0,1
Fasoracetam,unknown,"second version, lower",0.2857142857142857,0.05112430604577598,0.6974399701860723,Fasoracetam,7,0,2
"Fermented drinks (Kefir, Kombucha...)",long_term_side_effects,"second version, lower",0.01694915254237288,8.85383932777556e-4,0.10297535838946958,"Fermented drinks (Kefir, Kombucha...)",59,0,1
"Fermented drinks (Kefir, Kombucha...)",none,"second version, lower",0.2542372881355932,0.15372767612475272,0.38699334796908913,"Fermented drinks (Kefir, Kombucha...)",59,0,15
"Fermented drinks (Kefir, Kombucha...)",side_effects,"second version, lower",0.06779661016949153,0.021941868286756497,0.1727264916967125,"Fermented drinks (Kefir, Kombucha...)",59,0,4
"Fermented drinks (Kefir, Kombucha...)",unknown,"second version, lower",0.6610169491525424,0.5251207085045357,0.7758936427402455,"Fermented drinks (Kefir, Kombucha...)",59,0,39
GABA,none,"second version, lower",0.13333333333333333,0.02343804232955003,0.41611009756787287,GABA,15,0,2
GABA,unknown,"second version, lower",0.8666666666666667,0.5838899024321271,0.97656195767045,GABA,15,0,13
Ginkgo Biloba,long_term_side_effects,"second version, lower",0.0196078431372549,0.0010243832401146335,0.11792816705385513,Ginkgo Biloba,51,0,1
Ginkgo Biloba,none,"second version, lower",0.29411764705882354,0.17908354311390376,0.44016020033077713,Ginkgo Biloba,51,0,15
Ginkgo Biloba,side_effects,"second version, lower",0.0392156862745098,0.006821592850644981,0.14590280785883356,Ginkgo Biloba,51,0,2
Ginkgo Biloba,unknown,"second version, lower",0.6470588235294118,0.500029975559206,0.7720052229861126,Ginkgo Biloba,51,0,33
Ginseng,long_term_side_effects,"second version, lower",0.013513513513513514,7.058113595927323e-4,0.08319455215512242,Ginseng,74,0,1
Ginseng,none,"second version, lower",0.22972972972972974,0.14317201258285753,0.34477848925798366,Ginseng,74,0,17
Ginseng,other,"second version, lower",0.013513513513513514,7.058113595927323e-4,0.08319455215512242,Ginseng,74,0,1
Ginseng,side_effects,"second version, lower",0.02702702702702703,0.0046951010495182525,0.10305428683099381,Ginseng,74,0,2
Ginseng,tolerance,"second version, lower",0.02702702702702703,0.0046951010495182525,0.10305428683099381,Ginseng,74,0,2
Ginseng,unknown,"second version, lower",0.6891891891891891,0.5696216307908385,0.7889219335137944,Ginseng,74,0,51
Glycine,none,"second version, lower",0.20588235294117646,0.09337616445478511,0.38407416873225564,Glycine,34,0,7
Glycine,unknown,"second version, lower",0.7941176470588235,0.6159258312677445,0.9066238355452149,Glycine,34,0,27
Guanfacine,none,"second version, lower",0.25,0.013191161823726604,0.7805734799346371,Guanfacine,4,0,1
Guanfacine,side_effects,"second version, lower",0.25,0.013191161823726604,0.7805734799346371,Guanfacine,4,0,1
Guanfacine,unknown,"second version, lower",0.5,0.15003898915214955,0.8499610108478505,Guanfacine,4,0,2
"High intensity cardio (HIIT, soccer...)",long_term_side_effects,"second version, lower",0.011111111111111112,5.8027467667944e-4,0.06904604514069843,"High intensity cardio (HIIT, soccer...)",90,0,1
"High intensity cardio (HIIT, soccer...)",none,"second version, lower",0.17777777777777778,0.10807783825984518,0.2756499886569803,"High intensity cardio (HIIT, soccer...)",90,0,16
"High intensity cardio (HIIT, soccer...)",other,"second version, lower",0.044444444444444446,0.014332851744795655,0.11620990694556978,"High intensity cardio (HIIT, soccer...)",90,0,4
"High intensity cardio (HIIT, soccer...)",side_effects,"second version, lower",0.044444444444444446,0.014332851744795655,0.11620990694556978,"High intensity cardio (HIIT, soccer...)",90,0,4
"High intensity cardio (HIIT, soccer...)",tolerance,"second version, lower",0.011111111111111112,5.8027467667944e-4,0.06904604514069843,"High intensity cardio (HIIT, soccer...)",90,0,1
"High intensity cardio (HIIT, soccer...)",unknown,"second version, lower",0.7111111111111111,0.6045394204746156,0.7993989852102237,"High intensity cardio (HIIT, soccer...)",90,0,64
Huperzine-A,none,"second version, lower",0.09090909090909091,0.004763872372260359,0.42883080764263914,Huperzine-A,11,0,1
Huperzine-A,side_effects,"second version, lower",0.09090909090909091,0.004763872372260359,0.42883080764263914,Huperzine-A,11,0,1
Huperzine-A,unknown,"second version, lower",0.8181818181818182,0.47754958678633974,0.9678613771204345,Huperzine-A,11,0,9
IDRA-21,side_effects,"second version, lower",0.5,0.09453120573423074,0.9054687942657692,IDRA-21,2,0,1
IDRA-21,unknown,"second version, lower",0.5,0.09453120573423074,0.9054687942657692,IDRA-21,2,0,1
Inositol,long_term_side_effects,"second version, lower",0.04,0.0020915534131744997,0.22323030890753182,Inositol,25,0,1
Inositol,none,"second version, lower",0.28,0.12872391774117167,0.49599009536909694,Inositol,25,0,7
Inositol,side_effects,"second version, lower",0.04,0.0020915534131744997,0.22323030890753182,Inositol,25,0,1
Inositol,unknown,"second version, lower",0.64,0.426153069444933,0.8128801971606984,Inositol,25,0,16
Intermittent fasting,long_term_side_effects,"second version, lower",0.03937007874015748,0.014583784288864837,0.09408119110397306,Intermittent fasting,127,0,5
Intermittent fasting,none,"second version, lower",0.1732283464566929,0.11401487993131455,0.2527482989325541,Intermittent fasting,127,0,22
Intermittent fasting,other,"second version, lower",0.031496062992125984,0.010137235944559281,0.08356139795258458,Intermittent fasting,127,0,4
Intermittent fasting,side_effects,"second version, lower",0.03937007874015748,0.014583784288864837,0.09408119110397306,Intermittent fasting,127,0,5
Intermittent fasting,unknown,"second version, lower",0.7165354330708661,0.6285628343061094,0.7911661150801615,Intermittent fasting,127,0,91
Kanna (except Zembrin),none,"second version, lower",0.3333333333333333,0.059989704688421214,0.7589217890180476,Kanna (except Zembrin),6,0,2
Kanna (except Zembrin),unknown,"second version, lower",0.6666666666666666,0.24107821098195234,0.9400102953115789,Kanna (except Zembrin),6,0,4
Kava,none,"second version, lower",0.22807017543859648,0.13155156583531283,0.3615699717547113,Kava,57,0,13
Kava,other,"second version, lower",0.07017543859649122,0.022720074285747367,0.17831861222980147,Kava,57,0,4
Kava,side_effects,"second version, lower",0.017543859649122806,9.164731582475386e-4,0.10634654727103668,Kava,57,0,1
Kava,tolerance,"second version, lower",0.017543859649122806,9.164731582475386e-4,0.10634654727103668,Kava,57,0,1
Kava,unknown,"second version, lower",0.6666666666666666,0.5283010471308054,0.7825313039548665,Kava,57,0,38
Ketogenic diet,addiction,"second version, lower",0.014705882352941176,7.681276722962039e-4,0.09011924796067437,Ketogenic diet,68,0,1
Ketogenic diet,long_term_side_effects,"second version, lower",0.058823529411764705,0.019011602999368306,0.1513613555096698,Ketogenic diet,68,0,4
Ketogenic diet,none,"second version, lower",0.11764705882352941,0.05575759858909789,0.22411185591207042,Ketogenic diet,68,0,8
Ketogenic diet,other,"second version, lower",0.029411764705882353,0.005110706065863615,0.11160573818500405,Ketogenic diet,68,0,2
Ketogenic diet,side_effects,"second version, lower",0.08823529411764706,0.03638032827636044,0.18855882534098378,Ketogenic diet,68,0,6
Ketogenic diet,unknown,"second version, lower",0.6911764705882353,0.5660238995853493,0.7945580961221342,Ketogenic diet,68,0,47
Kratom,addiction,"second version, lower",0.11666666666666667,0.05210182120248102,0.2317692572782063,Kratom,60,0,7
Kratom,long_term_side_effects,"second version, lower",0.03333333333333333,0.005794618392753375,0.12548850998307085,Kratom,60,0,2
Kratom,none,"second version, lower",0.15,0.07501468896853068,0.27076911858934977,Kratom,60,0,9
Kratom,side_effects,"second version, lower",0.18333333333333332,0.09932065625490599,0.30853888872097623,Kratom,60,0,11
Kratom,tolerance,"second version, lower",0.11666666666666667,0.05210182120248102,0.2317692572782063,Kratom,60,0,7
Kratom,unknown,"second version, lower",0.4,0.2782716823151675,0.5345461281081116,Kratom,60,0,24
Lemon balm,long_term_side_effects,"second version, lower",0.05263157894736842,0.0027535246803262457,0.2810741097425262,Lemon balm,19,0,1
Lemon balm,none,"second version, lower",0.3157894736842105,0.13555346548590336,0.5650195467483885,Lemon balm,19,0,6
Lemon balm,side_effects,"second version, lower",0.05263157894736842,0.0027535246803262457,0.2810741097425262,Lemon balm,19,0,1
Lemon balm,tolerance,"second version, lower",0.05263157894736842,0.0027535246803262457,0.2810741097425262,Lemon balm,19,0,1
Lemon balm,unknown,"second version, lower",0.5263157894736842,0.2949516983412102,0.7478812052487862,Lemon balm,19,0,10
Lion's Mane,long_term_side_effects,"second version, lower",0.030303030303030304,0.0052660889952250035,0.11478041415281226,Lion's Mane,66,0,2
Lion's Mane,none,"second version, lower",0.12121212121212122,0.05748170083648401,0.2303735412987887,Lion's Mane,66,0,8
Lion's Mane,side_effects,"second version, lower",0.015151515151515152,7.914192262759537e-4,0.0926908972449735,Lion's Mane,66,0,1
Lion's Mane,unknown,"second version, lower",0.8333333333333334,0.7170936447766767,0.9099642088311349,Lion's Mane,66,0,55
"Low intensity cardio (hiking, light jogging...)",none,"second version, lower",0.2545454545454545,0.17844752408506548,0.34811305210363447,"Low intensity cardio (hiking, light jogging...)",110,0,28
"Low intensity cardio (hiking, light jogging...)",other,"second version, lower",0.00909090909090909,4.7472953814953276e-4,0.056940895952702686,"Low intensity cardio (hiking, light jogging...)",110,0,1
"Low intensity cardio (hiking, light jogging...)",unknown,"second version, lower",0.7363636363636363,0.6422412945980636,0.8136727923690645,"Low intensity cardio (hiking, light jogging...)",110,0,81
LSD (microdose),long_term_side_effects,"second version, lower",0.05128205128205128,0.01655513014003585,0.13306772771511485,LSD (microdose),78,0,4
LSD (microdose),none,"second version, lower",0.15384615384615385,0.08541050304916117,0.2572644640816726,LSD (microdose),78,0,12
LSD (microdose),other,"second version, lower",0.05128205128205128,0.01655513014003585,0.13306772771511485,LSD (microdose),78,0,4
LSD (microdose),side_effects,"second version, lower",0.05128205128205128,0.01655513014003585,0.13306772771511485,LSD (microdose),78,0,4
LSD (microdose),tolerance,"second version, lower",0.038461538461538464,0.009985811800658908,0.1159139017774743,LSD (microdose),78,0,3
LSD (microdose),unknown,"second version, lower",0.6538461538461539,0.5367753271628166,0.7556205337089505,LSD (microdose),78,0,51
Maca,none,"second version, lower",0.24324324324324326,0.1236588031604633,0.4155502069795399,Maca,37,0,9
Maca,side_effects,"second version, lower",0.02702702702702703,0.0014124325581987536,0.15809450829191823,Maca,37,0,1
Maca,tolerance,"second version, lower",0.02702702702702703,0.0014124325581987536,0.15809450829191823,Maca,37,0,1
Maca,unknown,"second version, lower",0.7027027027027027,0.5283401425332057,0.8356323538118725,Maca,37,0,26
Magnesium,long_term_side_effects,"second version, lower",0.03184713375796178,0.011783117561121813,0.0766442230573363,Magnesium,157,0,5
Magnesium,none,"second version, lower",0.1464968152866242,0.09701463344565144,0.21381416762201874,Magnesium,157,0,23
Magnesium,other,"second version, lower",0.006369426751592357,3.3257469838472703e-4,0.04032588341740776,Magnesium,157,0,1
Magnesium,side_effects,"second version, lower",0.03184713375796178,0.011783117561121813,0.0766442230573363,Magnesium,157,0,5
Magnesium,tolerance,"second version, lower",0.006369426751592357,3.3257469838472703e-4,0.04032588341740776,Magnesium,157,0,1
Magnesium,unknown,"second version, lower",0.7770700636942676,0.7023664043290077,0.8379026171220358,Magnesium,157,0,122
MAOIs (except Selegiline),side_effects,"second version, lower",0.25,0.013191161823726604,0.7805734799346371,MAOIs (except Selegiline),4,0,1
MAOIs (except Selegiline),tolerance,"second version, lower",0.25,0.013191161823726604,0.7805734799346371,MAOIs (except Selegiline),4,0,1
MAOIs (except Selegiline),unknown,"second version, lower",0.5,0.15003898915214955,0.8499610108478505,MAOIs (except Selegiline),4,0,2
Meditation,long_term_side_effects,"second version, lower",0.008064516129032258,4.2111272477382235e-4,0.05071659258332852,Meditation,124,0,1
Meditation,none,"second version, lower",0.20967741935483872,0.14387261401846643,0.2938896057760121,Meditation,124,0,26
Meditation,other,"second version, lower",0.04838709677419355,0.019821449425992968,0.10677626121503468,Meditation,124,0,6
Meditation,side_effects,"second version, lower",0.04032258064516129,0.014938861708051736,0.09627124036026977,Meditation,124,0,5
Meditation,unknown,"second version, lower",0.6935483870967742,0.603414053806741,0.7714832152157335,Meditation,124,0,86
Melatonin,addiction,"second version, lower",0.012987012987012988,0.00225263909539156,0.05097027023534986,Melatonin,154,0,2
Melatonin,long_term_side_effects,"second version, lower",0.03896103896103896,0.015935988209962868,0.08663601032533462,Melatonin,154,0,6
Melatonin,none,"second version, lower",0.16233766233766234,0.1097273284273788,0.23227965598654032,Melatonin,154,0,25
Melatonin,other,"second version, lower",0.025974025974025976,0.008352970675648764,0.06934286181366878,Melatonin,154,0,4
Melatonin,side_effects,"second version, lower",0.09740259740259741,0.0574142488395503,0.15830041253956234,Melatonin,154,0,15
Melatonin,tolerance,"second version, lower",0.045454545454545456,0.020062565236019035,0.09501432037041732,Melatonin,154,0,7
Melatonin,unknown,"second version, lower",0.6168831168831169,0.5348593204078635,0.6929801706102138,Melatonin,154,0,95
Methylene blue,none,"second version, lower",0.25,0.013191161823726604,0.7805734799346371,Methylene blue,4,0,1
Methylene blue,unknown,"second version, lower",0.75,0.21942652006536287,0.9868088381762733,Methylene blue,4,0,3
Methylliberine (aka Dynamine),long_term_side_effects,"second version, lower",0.16666666666666666,0.00876229113212806,0.6351774392626615,Methylliberine (aka Dynamine),6,0,1
Methylliberine (aka Dynamine),none,"second version, lower",0.16666666666666666,0.00876229113212806,0.6351774392626615,Methylliberine (aka Dynamine),6,0,1
Methylliberine (aka Dynamine),unknown,"second version, lower",0.6666666666666666,0.24107821098195234,0.9400102953115789,Methylliberine (aka Dynamine),6,0,4
Methylphenidate (Ritalin),addiction,"second version, lower",0.0547945205479452,0.017698529645436126,0.14162679056939229,Methylphenidate (Ritalin),73,0,4
Methylphenidate (Ritalin),long_term_side_effects,"second version, lower",0.1643835616438356,0.09142071191944381,0.2734858992992984,Methylphenidate (Ritalin),73,0,12
Methylphenidate (Ritalin),none,"second version, lower",0.0273972602739726,0.004759609957896855,0.10438738416756821,Methylphenidate (Ritalin),73,0,2
Methylphenidate (Ritalin),other,"second version, lower",0.0410958904109589,0.010673664339140215,0.12339013508166324,Methylphenidate (Ritalin),73,0,3
Methylphenidate (Ritalin),side_effects,"second version, lower",0.2328767123287671,0.14520852152186806,0.34907413206714677,Methylphenidate (Ritalin),73,0,17
Methylphenidate (Ritalin),tolerance,"second version, lower",0.1232876712328767,0.061378055773421175,0.22609362631290236,Methylphenidate (Ritalin),73,0,9
Methylphenidate (Ritalin),unknown,"second version, lower",0.3561643835616438,0.2499854290278849,0.4775967217442179,Methylphenidate (Ritalin),73,0,26
Modafinil,addiction,"second version, lower",0.019417475728155338,0.0033703809206488636,0.07520074276304757,Modafinil,103,0,2
Modafinil,long_term_side_effects,"second version, lower",0.10679611650485436,0.05712278982237155,0.18694151806543832,Modafinil,103,0,11
Modafinil,none,"second version, lower",0.06796116504854369,0.030106311346970116,0.1397823830610712,Modafinil,103,0,7
Modafinil,other,"second version, lower",0.04854368932038835,0.01800804015592562,0.11501028966157288,Modafinil,103,0,5
Modafinil,side_effects,"second version, lower",0.17475728155339806,0.10957885007840727,0.2648242776937359,Modafinil,103,0,18
Modafinil,tolerance,"second version, lower",0.05825242718446602,0.023900756523239065,0.1275240599207807,Modafinil,103,0,6
Modafinil,unknown,"second version, lower",0.5242718446601942,0.42397957287576155,0.62273248471866,Modafinil,103,0,54
N-acetyl Cysteine (NAC),long_term_side_effects,"second version, lower",0.06666666666666667,0.017376864525715564,0.19311024827743686,N-acetyl Cysteine (NAC),45,0,3
N-acetyl Cysteine (NAC),none,"second version, lower",0.2222222222222222,0.1171486680650368,0.3747637063507227,N-acetyl Cysteine (NAC),45,0,10
N-acetyl Cysteine (NAC),side_effects,"second version, lower",0.1111111111111111,0.041636279081971594,0.2484798891553541,N-acetyl Cysteine (NAC),45,0,5
N-acetyl Cysteine (NAC),unknown,"second version, lower",0.6,0.443729866003591,0.739369356877125,N-acetyl Cysteine (NAC),45,0,27
N-Acetyl-L-Tyrosine,none,"second version, lower",0.2727272727272727,0.11612591296822766,0.504379393784078,N-Acetyl-L-Tyrosine,22,0,6
N-Acetyl-L-Tyrosine,unknown,"second version, lower",0.7272727272727273,0.49562060621592197,0.8838740870317724,N-Acetyl-L-Tyrosine,22,0,16
N-methyl-cyclazodone,long_term_side_effects,"second version, lower",0.5,0.09453120573423074,0.9054687942657692,N-methyl-cyclazodone,2,0,1
N-methyl-cyclazodone,tolerance,"second version, lower",0.5,0.09453120573423074,0.9054687942657692,N-methyl-cyclazodone,2,0,1
Niacin,long_term_side_effects,"second version, lower",0.06349206349206349,0.02053514945216309,0.16253109095502963,Niacin,63,0,4
Niacin,none,"second version, lower",0.15873015873015872,0.08275934170831903,0.27719716616247686,Niacin,63,0,10
Niacin,side_effects,"second version, lower",0.047619047619047616,0.012379096237356915,0.14166147240459398,Niacin,63,0,3
Niacin,unknown,"second version, lower",0.7301587301587301,0.6013174821775255,0.8306991386994769,Niacin,63,0,46
Nicotinamide mononucleotide,none,"second version, lower",0.25,0.06693569689230022,0.5716439089636203,Nicotinamide mononucleotide,12,0,3
Nicotinamide mononucleotide,other,"second version, lower",0.08333333333333333,0.004365467018419555,0.402461395768921,Nicotinamide mononucleotide,12,0,1
Nicotinamide mononucleotide,unknown,"second version, lower",0.6666666666666666,0.35436901346625277,0.8872714061906032,Nicotinamide mononucleotide,12,0,8
Nicotinamide riboside,none,"second version, lower",0.16666666666666666,0.029409109222509576,0.4911858069899236,Nicotinamide riboside,12,0,2
Nicotinamide riboside,unknown,"second version, lower",0.8333333333333334,0.5088141930100765,0.9705908907774905,Nicotinamide riboside,12,0,10
Nicotine,addiction,"second version, lower",0.2962962962962963,0.2285499705921902,0.37388805122358654,Nicotine,162,0,48
Nicotine,long_term_side_effects,"second version, lower",0.05555555555555555,0.027352285406078963,0.10605688929778727,Nicotine,162,0,9
Nicotine,none,"second version, lower",0.043209876543209874,0.019064919417374263,0.09046838065901251,Nicotine,162,0,7
Nicotine,other,"second version, lower",0.04938271604938271,0.02314288973547486,0.09831869559528612,Nicotine,162,0,8
Nicotine,side_effects,"second version, lower",0.10493827160493827,0.06412754809629202,0.16521197226766715,Nicotine,162,0,17
Nicotine,tolerance,"second version, lower",0.13580246913580246,0.08889246652824716,0.20054778956195732,Nicotine,162,0,22
Nicotine,unknown,"second version, lower",0.3148148148148148,0.24545781410017947,0.39311612228842446,Nicotine,162,0,51
No Fap (or otherwise avoiding masturbation),none,"second version, lower",0.1935483870967742,0.10817145209516546,0.31748236460447926,No Fap (or otherwise avoiding masturbation),62,0,12
No Fap (or otherwise avoiding masturbation),other,"second version, lower",0.03225806451612903,0.00560703544393271,0.12170396442113626,No Fap (or otherwise avoiding masturbation),62,0,2
No Fap (or otherwise avoiding masturbation),side_effects,"second version, lower",0.04838709677419355,0.012580101865609393,0.14379042212697488,No Fap (or otherwise avoiding masturbation),62,0,3
No Fap (or otherwise avoiding masturbation),unknown,"second version, lower",0.7258064516129032,0.5955791999017476,0.8278412138252143,No Fap (or otherwise avoiding masturbation),62,0,45
Noopept,long_term_side_effects,"second version, lower",0.05555555555555555,0.009681304584393728,0.20014396849259797,Noopept,36,0,2
Noopept,none,"second version, lower",0.16666666666666666,0.06963342354891662,0.3347022371173747,Noopept,36,0,6
Noopept,side_effects,"second version, lower",0.08333333333333333,0.02177207279707902,0.2359116369534666,Noopept,36,0,3
Noopept,tolerance,"second version, lower",0.027777777777777776,0.00145171309310061,0.16203577162719793,Noopept,36,0,1
Noopept,unknown,"second version, lower",0.6666666666666666,0.48948357681643045,0.8089699904638058,Noopept,36,0,24
NSI-189,side_effects,"second version, lower",0.2,0.010529954359016613,0.7012089459276065,NSI-189,5,0,1
NSI-189,unknown,"second version, lower",0.8,0.29879105407239365,0.9894700456409834,NSI-189,5,0,4
Omega-3 Supplements,long_term_side_effects,"second version, lower",0.006060606060606061,3.1644572440232014e-4,0.03841775188882437,Omega-3 Supplements,165,0,1
Omega-3 Supplements,none,"second version, lower",0.23030303030303031,0.16996256978111984,0.30348534172826025,Omega-3 Supplements,165,0,38
Omega-3 Supplements,other,"second version, lower",0.012121212121212121,0.0021022653420122886,0.04765805376269159,Omega-3 Supplements,165,0,2
Omega-3 Supplements,unknown,"second version, lower",0.7515151515151515,0.6771417688720075,0.8139256644798901,Omega-3 Supplements,165,0,124
Oxiracetam,long_term_side_effects,"second version, lower",0.04,0.0020915534131744997,0.22323030890753182,Oxiracetam,25,0,1
Oxiracetam,none,"second version, lower",0.24,0.10158056802486595,0.4552083627095717,Oxiracetam,25,0,6
Oxiracetam,other,"second version, lower",0.04,0.0020915534131744997,0.22323030890753182,Oxiracetam,25,0,1
Oxiracetam,side_effects,"second version, lower",0.04,0.0020915534131744997,0.22323030890753182,Oxiracetam,25,0,1
Oxiracetam,tolerance,"second version, lower",0.04,0.0020915534131744997,0.22323030890753182,Oxiracetam,25,0,1
Oxiracetam,unknown,"second version, lower",0.6,0.38890302424001866,0.7818807903296954,Oxiracetam,25,0,15
P21,unknown,"second version, lower",1,0.19786745576231118,1,P21,2,0,2
Paleo diet,none,"second version, lower",0.16129032258064516,0.06094668549386997,0.3447271063203441,Paleo diet,31,0,5
Paleo diet,other,"second version, lower",0.12903225806451613,0.04216188281572564,0.3076216596716006,Paleo diet,31,0,4
Paleo diet,unknown,"second version, lower",0.7096774193548387,0.5176480980568396,0.8511163150164381,Paleo diet,31,0,22
Palmitoylethanolamide,unknown,"second version, lower",1,0.19786745576231118,1,Palmitoylethanolamide,2,0,2
Phenibut,addiction,"second version, lower",0.04,0.006958623293164251,0.14858824523934158,Phenibut,50,0,2
Phenibut,long_term_side_effects,"second version, lower",0.06,0.015624593980681233,0.17541873734199231,Phenibut,50,0,3
Phenibut,none,"second version, lower",0.14,0.06277008952621038,0.2735637622075248,Phenibut,50,0,7
Phenibut,other,"second version, lower",0.08,0.025940197912696156,0.20110041140604745,Phenibut,50,0,4
Phenibut,side_effects,"second version, lower",0.1,0.03740461988330668,0.22591183925738503,Phenibut,50,0,5
Phenibut,tolerance,"second version, lower",0.14,0.06277008952621038,0.2735637622075248,Phenibut,50,0,7
Phenibut,unknown,"second version, lower",0.44,0.3026605120023799,0.5865006601586606,Phenibut,50,0,22
Phenylpiracetam,long_term_side_effects,"second version, lower",0.027777777777777776,0.00145171309310061,0.16203577162719793,Phenylpiracetam,36,0,1
