userID,itemID,rating,issue
91820365,Bacopa,5,None / Unsure
30257679,Meditation,0,[]
24329804,SAM-e,1,None / Unsure
53851545,No Fap (or otherwise avoiding masturbation),0,None / Unsure
59714489,Curcumin,3,None / Unsure
32326359,Omega-3 Supplements,6,None / Unsure
74356218,Omega-3 Supplements,4,None / Unsure
36830533,Caffeine,4,None / Unsure
8171267,Intermittent fasting,10,['None']
7553890,Vitamin D,5,[]
31828658,Creatine,6,[]
88391525,Shilajit,0,None / Unsure
73113852,Intermittent fasting,7,[]
91881401,Caffeine,5,None / Unsure
15311794,"Bupropion (Wellbutrin, Zyban...)",0,['Persistent side effects']
99087979,Omega-3 Supplements,0,[]
40323631,Alpha-GPC,2,None / Unsure
72998745,9-MBC,2,None / Unsure
62059974,Melatonin,0,None / Unsure
60157665,GABA,6,None / Unsure
40017657,Oxiracetam,2,None / Unsure
84962705,Weightlifting,6,[]
17777549,"Fermented drinks (Kefir, Kombucha...)",7,None / Unsure
34139022,Omega-3 Supplements,0,[]
84987852,Curcumin,4,[]
54808031,Alpha-GPC,5,[]
57545021,Dextroamphetamine (Dexedrine),8,[]
10278982,"Fermented drinks (Kefir, Kombucha...)",2,[]
55487873,Ashwagandha,2,None / Unsure
25950006,CBD,5,None / Unsure
42925942,Phenylpiracetam,1,None / Unsure
50370954,Trying to get more sleep,6,None / Unsure
88153409,Uridine,4,None / Unsure
78878419,Phenylpiracetam,5,None / Unsure
63909883,Lion's Mane,3,None / Unsure
38854063,Caffeine,7,[]
90997251,Noopept,0,[]
22499033,Nicotine,7,None / Unsure
87964472,Melatonin,0,[]
35534577,"High intensity cardio (HIIT, soccer...)",6,[]
72998745,Kratom,0,None / Unsure
4236754,Magnesium,4,[]
44936667,"SSRIs (Prozac, Lexapro...)",10,[]
17850743,No Fap (or otherwise avoiding masturbation),7,None / Unsure
50890838,Omega-3 Supplements,1,None / Unsure
51822903,Tyrosine,2,Other issues
95553956,Caffeine,9,Developed tolerance
52501248,Adderall,9,Had to stop because of side effects
18988744,Kava,1,None / Unsure
46873679,Magnesium,4,None / Unsure
89156123,Ketogenic diet,3,None / Unsure
48998006,CBD,6,None / Unsure
7572124,Theanine,1,[]
46475161,Weightlifting,6,['None']
96276765,Huperzine-A,6,None / Unsure
36901867,"Bupropion (Wellbutrin, Zyban...)",6,['Other issues']
49843719,Weightlifting,9,[]
18450678,Cold shower / Ice bath,5,[]
51242735,"Fermented drinks (Kefir, Kombucha...)",2,None / Unsure
30433965,LSD (microdose),3,['Developed tolerance']
91833850,Vitamin D,5,[]
8859132,N-acetyl Cysteine (NAC),9,None / Unsure
66388701,Caffeine,9,None / Unsure
53287858,Valerian Root,0,None / Unsure
42594215,Tyrosine,3,[]
94874648,N-acetyl Cysteine (NAC),0,None / Unsure
78517846,Dextroamphetamine (Dexedrine),6,[]
91881401,Alpha-GPC,10,None / Unsure
63909883,Alpha-GPC,5,None / Unsure
86532805,Weightlifting,10,[]
42574017,"Low intensity cardio (hiking, light jogging...)",2,None / Unsure
66821227,Vegetarian diet,4,None / Unsure
75776260,Omega-3 Supplements,0,[]
61338179,Ashwagandha,0,[]
4410310,Omega-3 Supplements,4,None / Unsure
56758349,Kratom,10,None / Unsure
70983079,Caffeine,0,None / Unsure
14992077,Caffeine,7,None / Unsure
37723753,Carnitine / Acetyl-L-Carnitine (ALCAR),2,None / Unsure
95237750,Vitamin D,2,['None']
20537695,Alprazolam (Xanax),10,None / Unsure
94195524,Ginseng,2,None / Unsure
63165431,"Fermented drinks (Kefir, Kombucha...)",0,[]
78788676,Meditation,7,[]
634994,Adrafinil,0,['Had to stop because of side effects']
62781604,Guanfacine,0,None / Unsure
53287858,Agmatine,0,None / Unsure
48108009,St John's Wort,0,None / Unsure
42162503,Phosphatidylserine,5,None / Unsure
34470320,Intermittent fasting,4,[]
41609249,Caffeine,7,[]
83131271,Agmatine,7,None / Unsure
20537695,Ketogenic diet,8,None / Unsure
93418897,Vitamin D,1,[]
19247148,Trying to get more sleep,7,None / Unsure
36157964,No Fap (or otherwise avoiding masturbation),9,None / Unsure
73105687,No Fap (or otherwise avoiding masturbation),9,['Other issues']
67500650,Cordyceps,2,None / Unsure
75255715,Alpha-GPC,3,None / Unsure
53385177,Vitamin D,7,[]
56758349,Trying to get less sleep,1,None / Unsure
33198726,Ashwagandha,1,Had to stop because of side effects
22769811,"SSRIs (Prozac, Lexapro...)",10,None / Unsure
7243603,Cordyceps,2,[]
71424180,Vitamin D,4,[]
91290760,Psilocybin (microdose),4,[]
22803960,Coluracetam,1,[]
67280890,Ashwagandha,10,Developed tolerance
63806260,Pramiracetam,0,None / Unsure
75255715,5-HTP,3,None / Unsure
51959239,"SSRIs (Prozac, Lexapro...)",8,Persistent side effects
76006518,Trying to get more sleep,6,[]
39674374,Berberine,9,[]
19029326,NSI-189,4,None / Unsure
31074484,"Low intensity cardio (hiking, light jogging...)",1,['None']
96120782,5-HTP,1,None / Unsure
8584959,"Fermented drinks (Kefir, Kombucha...)",2,None / Unsure
53287858,Kanna (except Zembrin),0,None / Unsure
78704179,Caffeine,1,None / Unsure
39421489,"Bupropion (Wellbutrin, Zyban...)",0,Persistent side effects
98728694,Omega-3 Supplements,6,None / Unsure
51822903,Nicotine,1,None / Unsure
92994073,Adderall,7,['Had to stop because of side effects']
86001225,Modafinil,0,[]
93575348,"SSRIs (Prozac, Lexapro...)",9,Had to stop because of side effects
85324394,Caffeine,0,['Developed addiction']
49550868,Coluracetam,0,None / Unsure
79663015,Niacin,0,None / Unsure
64940019,Shilajit,4,[]
88349246,Caffeine,2,Persistent side effects
26690855,Modafinil,6,[]
50794397,Fasoracetam,5,['None']
96513361,Carnitine / Acetyl-L-Carnitine (ALCAR),5,None / Unsure
36930610,Ginseng,0,None / Unsure
24313466,Weightlifting,9,None / Unsure
88349246,Ashwagandha,0,None / Unsure
42119441,"SNRIs (Cymbalta, Effexor...)",0,['Had to stop because of side effects']
61909752,N-acetyl Cysteine (NAC),4,Had to stop because of side effects
78878419,Ginseng,1,None / Unsure
18311648,Nicotine,6,[]
40429,Paleo diet,6,[]
44970698,"Bupropion (Wellbutrin, Zyban...)",4,[]
59379164,Vitamin D,0,[]
36684047,No Fap (or otherwise avoiding masturbation),1,None / Unsure
79361358,Carnitine / Acetyl-L-Carnitine (ALCAR),8,None / Unsure
48213136,Phenylpiracetam,0,None / Unsure
3162933,Ketogenic diet,3,[]
73099906,Alpha-GPC,4,None / Unsure
35534577,Magnesium,2,[]
77683735,Red reishi mushrooms,0,None / Unsure
95198544,Kava,6,None / Unsure
58931207,Trying to get more sleep,8,[]
42549985,Armodafinil,1,None / Unsure
82495097,Caffeine,3,None / Unsure
72248525,Choline,0,None / Unsure
13081705,Cold shower / Ice bath,2,None / Unsure
89446304,IDRA-21,4,[]
8859132,Black Seed Oil (Nigella sativa),0,Had to stop because of side effects
40983985,Magnesium,1,[]
54982864,Meditation,7,['None']
93575348,Tyrosine,10,None / Unsure
76186903,Ginkgo Biloba,0,['None']
37783995,Cold shower / Ice bath,9,[]
17976522,Caffeine,4,None / Unsure
29942880,GABA,10,None / Unsure
77576471,CBD,0,None / Unsure
54844603,Nicotine,7,['Developed addiction']
3544357,Magnesium,7,None / Unsure
23499808,Ashwagandha,4,['Had to stop because of side effects']
84545651,Probiotics,8,None / Unsure
67412280,Kratom,5,[]
27007379,Choline,1,None / Unsure
82070290,Pramiracetam,7,None / Unsure
53713609,Caffeine,0,None / Unsure
8090871,Nicotine,3,[]
1944266,Ashwagandha,0,[]
43998722,"High intensity cardio (HIIT, soccer...)",7,None / Unsure
40323631,Magnesium,3,None / Unsure
30582445,Adderall,10,None / Unsure
82598640,Meditation,5,[]
72589333,Intermittent fasting,9,[]
54808031,Huperzine-A,3,[]
89348226,Cold shower / Ice bath,2,['None']
22450868,Nicotine,6,['Developed addiction']
60529474,"High intensity cardio (HIIT, soccer...)",7,None / Unsure
9429210,Weightlifting,4,['None']
4236754,Creatine,8,[]
43134384,Caffeine,7,['Had to stop because of side effects']
74635280,Theanine,4,None / Unsure
8994073,Probiotics,0,[]
36904546,Ashwagandha,2,None / Unsure
34305456,Ashwagandha,2,[]
66946825,Guanfacine,2,None / Unsure
89568938,Lemon balm,8,None / Unsure
84347228,Ketogenic diet,0,None / Unsure
17976522,Ketogenic diet,8,None / Unsure
35669201,Adderall,10,['Developed addiction']
12711742,Trying to get less sleep,1,None / Unsure
10278982,Intermittent fasting,5,[]
12857099,Melatonin,5,None / Unsure
72998745,Ashwagandha,0,None / Unsure
88701738,Ketogenic diet,7,[]
3544357,Probiotics,4,None / Unsure
68062744,Magnesium,7,None / Unsure
26426467,Modafinil,6,None / Unsure
38232514,Black Seed Oil (Nigella sativa),0,[]
3779774,Ashwagandha,0,Had to stop because of side effects
2706077,Bright lights in morning / Dawn simulator,9,[]
64398053,Aniracetam,0,None / Unsure
41516617,Vegan diet,1,None / Unsure
45237760,Caffeine,7,Developed tolerance
65715454,Vegetarian diet,0,[]
71786352,Lion's Mane,5,None / Unsure
94936086,Trying to get more sleep,0,None / Unsure
10303657,Vegan diet,7,['None']
5868393,Tyrosine,0,None / Unsure
59029162,"Low intensity cardio (hiking, light jogging...)",6,[]
53851545,Ashwagandha,1,None / Unsure
38949325,Rhodiola,3,None / Unsure
93486528,Meditation,10,[]
80057388,Armodafinil,7,None / Unsure
18140812,N-acetyl Cysteine (NAC),7,None / Unsure
69901004,Meditation,2,[]
32693918,Theanine,7,None / Unsure
8859132,N-Acetyl-L-Tyrosine,1,None / Unsure
86285177,Probiotics,5,None / Unsure
47494109,"Low intensity cardio (hiking, light jogging...)",5,[]
55017117,Tyrosine,0,None / Unsure
15794735,Caffeine,6,[]
42162503,Phenylpiracetam,8,Developed tolerance
22803960,Weightlifting,8,[]
29289903,Bright lights in morning / Dawn simulator,7,None / Unsure
85420026,Nicotine,7,None / Unsure
45268564,Modafinil,6,None / Unsure
27229403,Weightlifting,9,Persistent side effects
99000717,Theanine,0,[]
89462085,Intermittent fasting,4,[]
3693798,Aniracetam,0,[]
95290584,St John's Wort,0,None / Unsure
42549985,Ashwagandha,0,None / Unsure
62993154,CBD,5,[]
76225543,Agmatine,1,[]
54478125,CBD,1,None / Unsure
2584881,"Low intensity cardio (hiking, light jogging...)",5,[]
43028121,LSD (microdose),8,[]
93575348,Tryptophan,10,None / Unsure
80481758,Sarcosine,0,None / Unsure
9332492,Tyrosine,6,None / Unsure
70848194,Vegan diet,10,None / Unsure
98553511,Trying to get more sleep,9,None / Unsure
96276765,Aniracetam,6,None / Unsure
72998745,Rhodiola,2,None / Unsure
26690855,Psilocybin (microdose),6,[]
82809865,Piracetam,7,None / Unsure
97998152,Caffeine,9,Persistent side effects
31074484,Nicotine,8,"['Developed addiction', 'Developed tolerance']"
31120241,Theanine,3,[]
96120782,Theanine,6,None / Unsure
37783995,Carnitine / Acetyl-L-Carnitine (ALCAR),0,[]
37867090,Omega-3 Supplements,1,[]
2111804,5-HTP,2,[]
54808031,Cold shower / Ice bath,7,[]
92590952,PRL-8-53,4,['None']
7313565,5-HTP,4,Had to stop because of side effects
89568938,"Fermented drinks (Kefir, Kombucha...)",3,None / Unsure
1215993,Ketogenic diet,0,None / Unsure
53851545,Noopept,0,None / Unsure
61245364,Niacin,5,None / Unsure
10374536,Melatonin,9,None / Unsure
8472647,Magnesium,4,[]
79817788,Lion's Mane,3,[]
93864346,Ashwagandha,3,None / Unsure
71728945,Nicotinamide mononucleotide,4,None / Unsure
63420993,Weightlifting,3,['None']
18450678,Ginseng,6,['Developed tolerance']
7466169,Intermittent fasting,4,[]
46873679,Caffeine,8,None / Unsure
9698344,Trying to get more sleep,2,[]
42162503,Melatonin,6,Developed tolerance
23395676,Armodafinil,9,None / Unsure
98970437,Meditation,6,[]
36962742,Methylphenidate (Ritalin),0,None / Unsure
22088665,Ginseng,4,None / Unsure
78159640,Rhodiola,6,None / Unsure
73105687,Vitamin D,7,[]
73876504,Taurine,4,[]
21277153,No Fap (or otherwise avoiding masturbation),0,None / Unsure
60768495,Cold shower / Ice bath,3,[]
44163820,Ashwagandha,6,None / Unsure
38683770,"SSRIs (Prozac, Lexapro...)",0,None / Unsure
67036200,Bacopa,0,None / Unsure
42594215,Probiotics,1,[]
58119186,Ginseng,0,None / Unsure
6341495,Ketogenic diet,7,Had to stop because of side effects
25030479,Emoxypine,4,None / Unsure
1184337,Ketogenic diet,6,None / Unsure
65620890,Vegetarian diet,10,None / Unsure
67237326,Cold shower / Ice bath,5,['None']
49825993,Magnesium,5,[]
35534577,Weightlifting,5,[]
91334244,Ashwagandha,0,['None']
25867148,Alpha-GPC,0,[]
18373942,"High intensity cardio (HIIT, soccer...)",7,[]
97705086,CBD,0,None / Unsure
47148276,Nicotine,2,[]
6825991,Vitamin D,5,['None']
14899825,LSD (microdose),5,None / Unsure
26309204,Caffeine,0,[]
5533277,Caffeine,4,['Had to stop because of side effects']
76225543,Phenibut,5,[]
83174722,Caffeine,4,Developed tolerance
91721335,Bacopa,2,None / Unsure
28614042,Melatonin,0,['Had to stop because of side effects']
21640414,Creatine,2,['None']
10324585,Boswellia,1,[]
34929604,"High intensity cardio (HIIT, soccer...)",4,[]
91721335,Theanine,5,None / Unsure
29165131,CBD,6,None / Unsure
82495097,Noopept,0,None / Unsure
18991237,Methylphenidate (Ritalin),10,Persistent side effects
63795218,Theanine,3,['None']
3693798,Adderall,9,[]
56847936,Bright lights in morning / Dawn simulator,5,['None']
1915621,Omega-3 Supplements,4,[]
73015464,Rhodiola,9,None / Unsure
84463559,Noopept,3,None / Unsure
72374307,Nicotine,8,['Had to stop because of side effects']
48521757,Selegiline (L-deprenyl),2,['Had to stop because of side effects']
1453692,Niacin,3,None / Unsure
80665667,Rhodiola,3,None / Unsure
22499033,Lion's Mane,1,None / Unsure
69097664,Ashwagandha,0,None / Unsure
79118139,Trying to get more sleep,1,None / Unsure
77576471,St John's Wort,7,Persistent side effects
9528567,Cordyceps,7,None / Unsure
2631487,LSD (microdose),3,None / Unsure
29532055,Tianeptine,4,[]
14097014,Caffeine,6,[]
94241345,Vegetarian diet,3,None / Unsure
86100449,CBD,4,None / Unsure
57714211,"SSRIs (Prozac, Lexapro...)",5,Developed tolerance
76272211,"Low intensity cardio (hiking, light jogging...)",7,None / Unsure
8672182,Nicotine,5,[]
8859132,Cordyceps,8,None / Unsure
20933942,Theanine,3,[]
84054392,Kratom,10,None / Unsure
35680641,Creatine,7,None / Unsure
17228663,Theanine,6,['Had to stop because of side effects']
49550868,Creatine,0,None / Unsure
12620040,Melatonin,9,None / Unsure
63806260,Alpha-GPC,9,None / Unsure
9983053,Tyrosine,9,None / Unsure
46919014,Caffeine,3,[]
1851254,Magnesium,0,[]
95750012,Magnesium,2,[]
18508823,No Fap (or otherwise avoiding masturbation),8,[]
72602660,Trying to get more sleep,7,['None']
80317762,Omega-3 Supplements,3,None / Unsure
70470834,St John's Wort,5,None / Unsure
29655551,Theanine,8,None / Unsure
49297163,Lion's Mane,0,None / Unsure
15149056,Theanine,8,[]
67036200,Rhodiola,0,None / Unsure
63795218,Armodafinil,9,['Had to stop because of side effects']
67307102,Psilocybin (microdose),0,[]
61396007,Cordyceps,5,None / Unsure
43674162,Vegetarian diet,7,None / Unsure
86001225,Caffeine,10,"['Developed tolerance', 'Developed addiction', 'Had to stop because of side effects']"
67280890,5-HTP,6,None / Unsure
78786791,Maca,0,None / Unsure
59536239,Tryptophan,5,None / Unsure
76423851,Probiotics,5,None / Unsure
92465483,Melatonin,9,None / Unsure
90645404,Cordyceps,7,[]
76842557,Inositol,2,[]
99445066,"High intensity cardio (HIIT, soccer...)",3,None / Unsure
67237326,Nicotine,6,['Had to stop because of side effects']
76842068,Caffeine,5,[]
58193708,Ketogenic diet,7,None / Unsure
51558819,Choline,5,None / Unsure
31657912,Omega-3 Supplements,5,None / Unsure
91820365,Oxiracetam,8,None / Unsure
27395235,Adderall,9,['Persistent side effects']
7414114,CBD,1,None / Unsure
88349246,Theanine,3,None / Unsure
88153409,Berberine,4,None / Unsure
38005092,Vegetarian diet,0,[]
48753035,"SSRIs (Prozac, Lexapro...)",5,['Had to stop because of side effects']
22579514,Nicotine,4,['Other issues']
90723305,Maca,0,None / Unsure
37606660,Creatine,9,None / Unsure
56849948,Trying to get more sleep,10,None / Unsure
82608073,Creatine,0,['None']
8393380,Creatine,8,[]
18491547,"High intensity cardio (HIIT, soccer...)",0,[]
12857099,Carnitine / Acetyl-L-Carnitine (ALCAR),7,None / Unsure
37289211,Kratom,4,[]
45594011,Caffeine,5,['Persistent side effects']
80362234,Ginseng,5,None / Unsure
43794932,No Fap (or otherwise avoiding masturbation),0,Had to stop because of side effects
47148276,Modafinil,0,[]
19247148,"SSRIs (Prozac, Lexapro...)",0,None / Unsure
48108009,Probiotics,8,None / Unsure
20772524,Bright lights in morning / Dawn simulator,5,[]
73099906,"High intensity cardio (HIIT, soccer...)",7,None / Unsure
43998722,"Low intensity cardio (hiking, light jogging...)",3,None / Unsure
84125493,CBD,2,None / Unsure
21277153,"SSRIs (Prozac, Lexapro...)",0,None / Unsure
90723305,Selegiline (L-deprenyl),0,None / Unsure
29249371,Omega-3 Supplements,0,None / Unsure
21167959,Trying to get less sleep,10,['Had to stop because of side effects']
94211716,Ashwagandha,7,[]
51069881,Ashwagandha,1,['None']
91820365,Caffeine,8,None / Unsure
20019178,Magnesium,1,[]
61338179,Vegetarian diet,0,[]
90723305,Piracetam,0,None / Unsure
42162503,Rhodiola,7,None / Unsure
59473373,Piracetam,3,None / Unsure
51468978,Methylphenidate (Ritalin),9,None / Unsure
61718594,Nicotine,7,[]
86506518,Omega-3 Supplements,2,[]
57730418,Adrafinil,0,None / Unsure
60944917,Modafinil,6,[]
79603289,Probiotics,1,None / Unsure
48319607,Omega-3 Supplements,0,None / Unsure
74562638,Phenibut,9,None / Unsure
21696947,"Bupropion (Wellbutrin, Zyban...)",8,Other issues
18649125,Vitamin D,10,['None']
60631033,Intermittent fasting,6,[]
60309521,Theanine,7,[]
62287285,Adderall,8,None / Unsure
97705086,Bright lights in morning / Dawn simulator,2,None / Unsure
24329804,CBD,7,None / Unsure
66853264,"Bupropion (Wellbutrin, Zyban...)",9,[]
43923496,Ginseng,5,None / Unsure
13006054,Melatonin,2,['Persistent side effects']
67377750,Trying to get more sleep,7,[]
37760883,No Fap (or otherwise avoiding masturbation),7,None / Unsure
58214400,Phosphatidylserine,5,[]
53969159,N-methyl-cyclazodone,5,['Persistent side effects']
72879077,Weightlifting,5,[]
29543447,Trying to get more sleep,7,None / Unsure
33604257,N-acetyl Cysteine (NAC),10,[]
19169749,CBD,2,None / Unsure
17381011,Probiotics,8,None / Unsure
3270855,Theanine,3,None / Unsure
9173049,N-acetyl Cysteine (NAC),0,[]
92590952,"Bupropion (Wellbutrin, Zyban...)",0,['Had to stop because of side effects']
78878419,Choline,3,None / Unsure
51986397,Oxiracetam,8,None / Unsure
41009098,Magnesium,5,None / Unsure
3405550,Intermittent fasting,6,['Had to stop because of side effects']
14908966,Glycine,3,[]
87353595,St John's Wort,0,None / Unsure
35669201,Carnitine / Acetyl-L-Carnitine (ALCAR),8,[]
75255715,Inositol,4,None / Unsure
38683770,Carnitine / Acetyl-L-Carnitine (ALCAR),0,None / Unsure
47391948,Tyrosine,0,None / Unsure
34305456,Inositol,5,[]
25087183,Melatonin,0,[]
48108009,Trying to get more sleep,10,None / Unsure
95237750,Meditation,0,['Had to stop because of side effects']
41270647,Piracetam,0,[]
71154481,Coluracetam,7,None / Unsure
83716276,Tyrosine,7,None / Unsure
61434785,Weightlifting,10,[]
34482244,Creatine,2,None / Unsure
3162933,Caffeine,6,[]
90806212,Adderall,8,None / Unsure
21841822,Intermittent fasting,5,[]
43453551,Theanine,2,None / Unsure
44224276,Ginseng,3,None / Unsure
44224276,Caffeine,7,Developed addiction
33190315,Nicotine,5,None / Unsure
37902973,Theanine,2,['Developed tolerance']
88701738,Vitamin D,8,[]
42855000,Noopept,0,None / Unsure
42162503,GABA,0,Other issues
43107334,Kratom,8,"['Developed tolerance', 'Developed addiction']"
18651431,Nicotine,4,None / Unsure
61703093,5-HTP,6,[]
40293454,Huperzine-A,6,None / Unsure
18491547,Ketogenic diet,0,[]
48704635,Trying to get more sleep,8,[]
35669201,Melatonin,10,[]
7764150,Maca,2,None / Unsure
7972306,BPC-157,4,None / Unsure
8773405,Intermittent fasting,6,['None']
22803960,Bromantane,4,[]
88326040,Vitamin D,4,[]
78878419,"7,8-dihydroxyflavone",5,None / Unsure
39260651,Dextroamphetamine (Dexedrine),5,"['Developed tolerance', 'Persistent side effects']"
14032156,Kratom,4,None / Unsure
5382324,Melatonin,6,None / Unsure
15144595,Semax (or NA-Semax etc),7,[]
45830341,Methylliberine (aka Dynamine),2,None / Unsure
68062744,Phenibut,6,None / Unsure
3241682,Ginseng,1,None / Unsure
52885842,Agmatine,5,None / Unsure
1944266,Carnivore diet,6,[]
43998722,Trying to get less sleep,2,None / Unsure
15938918,Choline,2,None / Unsure
57510080,Caffeine,2,['Developed tolerance']
21167959,Caffeine,9,['Developed tolerance']
1944266,Aniracetam,0,[]
51069881,Bright lights in morning / Dawn simulator,7,['None']
42485022,Omega-3 Supplements,1,[]
38949325,Lion's Mane,7,Had to stop because of side effects
81269968,Methylphenidate (Ritalin),6,None / Unsure
90806212,Trying to get more sleep,10,None / Unsure
26309204,Trying to get more sleep,0,[]
41933409,Weightlifting,7,None / Unsure
92252953,Caffeine,6,None / Unsure
988102,Caffeine,10,['None']
96276765,Magnesium,7,None / Unsure
59714489,Choline,2,None / Unsure
80401484,Rhodiola,0,None / Unsure
63693089,Adderall,9,Developed tolerance
61251314,Intermittent fasting,6,[]
67034681,Cold shower / Ice bath,9,[]
76708859,Omega-3 Supplements,7,None / Unsure
31293330,Rhodiola,0,None / Unsure
44842206,GABA,3,Other issues
50219951,Cold shower / Ice bath,8,['None']
40344275,Psilocybin (microdose),10,[]
83039367,Adderall,5,None / Unsure
57113144,SAM-e,1,None / Unsure
37289211,Creatine,0,[]
5648950,CBD,4,[]
92183461,Caffeine,3,['Developed tolerance']
35669201,"Low intensity cardio (hiking, light jogging...)",6,[]
14672881,Caffeine,5,Developed tolerance
10131957,Caffeine,10,[]
53752074,LSD (microdose),7,[]
82536476,"Low intensity cardio (hiking, light jogging...)",5,[]
51242735,Valerian Root,2,None / Unsure
60752957,Modafinil,8,None / Unsure
9011177,Creatine,7,None / Unsure
30913619,Kava,7,Developed tolerance
28034480,Ketogenic diet,0,[]
62953832,Caffeine,6,None / Unsure
98634082,Nicotine,6,['Had to stop because of side effects']
17487668,5-HTP,1,['None']
90723305,Shilajit,0,None / Unsure
76514065,"SSRIs (Prozac, Lexapro...)",5,None / Unsure
80442557,Caffeine,6,[]
4236754,DMAE,3,[]
87547404,Creatine,0,['None']
66551224,Lion's Mane,2,None / Unsure
85778415,"SSRIs (Prozac, Lexapro...)",8,None / Unsure
74336115,Ketogenic diet,8,Other issues
14480555,Tryptophan,6,None / Unsure
81994358,Ketogenic diet,5,['Other issues']
65961315,Carnitine / Acetyl-L-Carnitine (ALCAR),8,None / Unsure
73105687,Methylphenidate (Ritalin),4,['Had to stop because of side effects']
80072114,CBD,5,['None']
57113144,Theanine,7,None / Unsure
8584959,Vegan diet,0,None / Unsure
71786352,Kratom,9,None / Unsure
57830826,"High intensity cardio (HIIT, soccer...)",3,[]
92252953,Dextroamphetamine (Dexedrine),4,Developed addiction
47041739,Alpha-GPC,1,None / Unsure
82495097,Omega-3 Supplements,4,None / Unsure
20815662,Lion's Mane,0,None / Unsure
66665076,Omega-3 Supplements,2,None / Unsure
13081705,"High intensity cardio (HIIT, soccer...)",8,None / Unsure
88904043,9-MBC,0,None / Unsure
83668640,SAM-e,8,None / Unsure
3524068,"Low intensity cardio (hiking, light jogging...)",6,[]
11731695,MAOIs (except Selegiline),7,None / Unsure
76842557,Modafinil,2,[]
29532055,Ketogenic diet,2,[]
28034480,Bright lights in morning / Dawn simulator,0,[]
98640695,Trying to get more sleep,5,[]
87803305,Weightlifting,7,[]
78878419,Adderall,9,None / Unsure
80480697,Nicotine,10,None / Unsure
40344275,Meditation,10,[]
84545651,Kratom,0,None / Unsure
63197727,Caffeine,7,['Developed tolerance']
23140354,Caffeine,4,[]
14448509,Trying to get more sleep,7,None / Unsure
63455636,"High intensity cardio (HIIT, soccer...)",8,['None']
15311794,"Low intensity cardio (hiking, light jogging...)",10,[]
11621031,Kratom,7,None / Unsure
58357719,Ashwagandha,3,None / Unsure
61426526,Theanine,0,[]
93864346,Ginseng,2,None / Unsure
9983053,Ashwagandha,7,None / Unsure
50981936,Cold shower / Ice bath,7,None / Unsure
14992077,Nicotine,4,None / Unsure
44970698,"Fermented drinks (Kefir, Kombucha...)",3,[]
33859756,"SSRIs (Prozac, Lexapro...)",7,['Persistent side effects']
11731695,Maca,6,None / Unsure
40365723,Pramiracetam,8,None / Unsure
83668640,Creatine,5,None / Unsure
57467585,"Bupropion (Wellbutrin, Zyban...)",7,[]
7929604,Theanine,7,None / Unsure
19925507,Valerian Root,2,[]
7313565,Theacrine (aka Teacrine),2,None / Unsure
31828658,Modafinil,9,['Persistent side effects']
26393533,Caffeine,7,None / Unsure
53851545,LSD (microdose),6,Developed tolerance
62272130,Meditation,3,[]
36830533,Armodafinil,5,None / Unsure
41903414,"Fermented drinks (Kefir, Kombucha...)",4,None / Unsure
61251314,Adderall,10,[]
61909752,Bacopa,8,None / Unsure
26426467,Choline,5,None / Unsure
96175676,Omega-3 Supplements,5,None / Unsure
98555547,Alpha-GPC,3,None / Unsure
84943348,CBD,5,None / Unsure
59536239,Phenylpiracetam,8,None / Unsure
19029326,Oxiracetam,4,None / Unsure
11621031,Vegetarian diet,10,None / Unsure
8102275,Kava,4,[]
22088665,Oxiracetam,7,None / Unsure
14882616,Maca,6,None / Unsure
53961008,5-HTP,0,None / Unsure
43674162,Magnesium,8,None / Unsure
60307459,Weightlifting,2,[]
43998722,Tryptophan,7,None / Unsure
41308553,Modafinil,10,[]
58386162,Creatine,6,None / Unsure
86865752,GABA,3,[]
61703093,"SSRIs (Prozac, Lexapro...)",3,[]
92994073,Meditation,5,[]
62953832,Trying to get more sleep,4,None / Unsure
34482244,Ketogenic diet,0,None / Unsure
95603457,Probiotics,0,None / Unsure
6522802,Choline,4,Had to stop because of side effects
59012166,Noopept,5,None / Unsure
43028121,Psilocybin (microdose),6,[]
55906666,Intermittent fasting,7,[]
34116821,Ashwagandha,6,[]
89961353,5-HTP,7,None / Unsure
33604257,Melatonin,2,[]
20416354,Kava,7,[]
92252953,Kava,5,None / Unsure
81913703,Alpha-GPC,2,Persistent side effects
17476872,Ketogenic diet,8,None / Unsure
15938918,Intermittent fasting,7,None / Unsure
1851254,Omega-3 Supplements,0,[]
22474971,Ashwagandha,7,None / Unsure
50794397,Lion's Mane,3,['None']
25690498,Choline,0,None / Unsure
78144148,Melatonin,6,None / Unsure
24313466,DMAE,4,None / Unsure
56635469,Phenylpiracetam,9,None / Unsure
80386007,Melatonin,4,[]
89675117,Creatine,5,[]
83088,Lion's Mane,4,[]
76423851,Tryptophan,0,None / Unsure
66014690,Niacin,0,[]
66139,Dextroamphetamine (Dexedrine),8,['Developed tolerance']
67280890,Nicotine,7,Persistent side effects
98966845,Rhodiola,0,[]
63795218,Adderall,7,['Other issues']
84463559,No Fap (or otherwise avoiding masturbation),1,None / Unsure
12121080,Ashwagandha,5,None / Unsure
14480555,Sulbutiamine,8,None / Unsure
84545651,Maca,1,None / Unsure
98966845,Ginseng,0,[]
23140354,Methylphenidate (Ritalin),4,[]
69439962,Psilocybin (microdose),5,[]
44163820,Nicotine,0,None / Unsure
